restaurant_id,date,qty_in_grams,inventory_in_grams,inventory_start_grams,inventory_value,daily_cost,revenue_items_using_ing,waste_cost,covers,seasonality_factor,is_weekend,is_holiday,day_of_week,month,year,lead_time_days,stockout_qty,inventory_turnover,cost_per_cover,revenue_per_cover,profit_margin,waste_ratio,inventory_level
R001,2024-05-29,125945.25,733855.445,859800.695,5082.232239,677.066,18427.329999999998,0.0,272,1.2196412397907463,0,0,2,5,2024,3.152173913043478,0.0,0.14648174193236502,2.480095238095238,67.49937728937728,0.963205238890339,0.0,733855.445
R001,2024-05-30,110778.5,777903.232,888681.732,4936.6171349999995,662.708,18200.9,0.0,263,1.2203749954532783,0,0,3,5,2024,3.152173913043478,0.0,0.12465472323366805,2.5102575757575756,68.94280303030304,0.9635363341189657,0.0,777903.232
R001,2024-05-31,96380.0,769097.663,865477.663,5221.407439,644.258,16758.84,0.0,270,1.2210711393465463,0,0,4,5,2024,3.152173913043478,0.0,0.11136034210932362,2.3773357933579335,61.840738007380075,0.9614997517876066,0.0,769097.663
R001,2024-06-01,145396.0,632964.2829999999,778360.2829999999,4533.312259,859.505,23106.61,0.0,327,1.2217295062638138,1,0,5,6,2024,3.152173913043478,0.0,0.18679757482233353,2.620442073170732,70.44698170731708,0.9627609692218277,0.0,632964.2829999999
R001,2024-06-02,151334.25,604546.641,754531.866,3973.812571,1023.218,26846.19,5.396100000000001,371,1.2223499421307462,1,0,6,6,2024,3.152173913043478,1349.025,0.20056681003475332,2.7505860215053763,72.16717741935483,0.9618500856141741,0.005268507290440123,604546.641
R001,2024-06-03,105317.75,664248.09,769565.84,3766.698839,597.467,16113.41,0.0,290,1.2229323040547089,0,0,0,6,2024,3.152173913043478,0.0,0.1368532848946558,2.0531512027491408,55.37254295532646,0.9628613768670401,0.0,664248.09
R001,2024-06-04,107944.5,799354.073,907298.573,4023.4545082,574.101,15054.81,0.0,237,1.2234764603707662,0,0,1,6,2024,3.152173913043478,0.0,0.11897338344718918,2.412189075630252,63.25550420168067,0.961802055153459,0.0,799354.073
R001,2024-06-05,97368.75,870728.015,968096.765,4292.0074282,601.437,15593.73,0.0,239,1.2239822906843765,0,0,2,6,2024,3.152173913043478,0.0,0.10057739364784092,2.5059875000000003,64.97387499999999,0.9613691933108172,0.0,870728.015
R001,2024-06-06,113795.75,871585.909,985381.659,5769.4163812,693.273,17923.33,0.0,285,1.2244496859107508,0,0,3,6,2024,3.152173913043478,0.0,0.11548381632317725,2.4240314685314686,62.66898601398602,0.9612664462214208,0.0,871585.909
R001,2024-06-07,101303.0,846696.199,947999.199,5528.3478342,661.61,17487.81,0.0,253,1.2248785483108868,0,0,4,6,2024,3.152173913043478,0.0,0.10685968220983463,2.604763779527559,68.84964566929135,0.9621123449794469,0.0,846696.199
R001,2024-06-08,165475.5,746574.142,912049.642,4939.3296712,1017.4929999999999,27009.29,0.0,386,1.225268791524245,1,0,5,6,2024,3.152173913043478,0.0,0.18143235954215797,2.6291808785529716,69.79144702842378,0.9622924078193904,0.0,746574.142
R001,2024-06-09,132818.75,712229.264,845048.014,4795.2414462,830.422,22089.43,0.0,335,1.2256203405980686,1,0,6,6,2024,3.152173913043478,0.0,0.15717283589422662,2.4714940476190477,65.74235119047619,0.9623627969215629,0.0,712229.264
R001,2024-06-10,112034.0,646011.704,758045.704,4513.9193012,664.424,17616.22,0.0,287,1.225933132013331,0,0,0,6,2024,3.152173913043478,0.0,0.14779300458511063,2.307027777777778,61.16743055555556,0.9622287738928162,0.0,646011.704
R001,2024-06-11,118703.75,637303.756,756007.5059999999,3981.4179252,730.77,19522.07,0.0,260,1.2262071137073092,0,0,1,6,2024,3.152173913043478,0.0,0.15701377571537536,2.7998850574712644,74.7972030651341,0.9625176778037471,0.0,637303.756
R001,2024-06-12,115673.0,697679.196,813352.196,4427.520546,705.734,18273.920000000002,0.0,263,1.2264422450927666,0,0,2,6,2024,3.152173913043478,0.0,0.14221742850322555,2.6732348484848485,69.21939393939395,0.9613276556067003,0.0,697679.196
R001,2024-06-13,103772.5,848969.381,952741.881,4524.6522074,626.424,17034.420000000002,0.0,290,1.2266384970737436,0,0,3,6,2024,3.152173913043478,0.0,0.1089197327731069,2.1526597938144327,58.53752577319588,0.9631694434302178,0.0,848969.381
R001,2024-06-14,95886.75,861514.265,957401.015,4521.7355304,557.739,14917.81,0.0,250,1.2267958520579514,0,0,4,6,2024,3.152173913043478,0.0,0.10015306892789441,2.2220677290836655,59.43350597609562,0.9625480182400608,0.0,861514.265
R001,2024-06-15,116420.75,800395.5650000001,916816.315,4758.7408014,740.874,19482.14,0.0,322,1.2269143039657595,1,0,5,6,2024,3.152173913043478,0.0,0.12698358560123835,2.2937275541795668,60.316222910216716,0.9619222568846706,0.0,800395.5650000001
R001,2024-06-16,165427.0,699003.309,864430.309,4769.2035114,954.917,25748.05,0.0,335,1.2269938582357778,1,0,6,6,2024,3.152173913043478,0.0,0.1913709027862155,2.842014880952381,76.63110119047619,0.962875640072158,0.0,699003.309
R001,2024-06-17,99240.25,617638.694,716878.944,4312.3368154,585.7040000000001,15380.65,0.0,267,1.2270345318270248,0,0,0,6,2024,3.152173913043478,0.0,0.13843357012649246,2.1854626865671642,57.390485074626866,0.9618568879151457,0.0,617638.694
R001,2024-06-18,91499.25,753869.287,845368.537,5081.4284784,578.434,15627.7,0.0,225,1.2270363532176902,0,0,1,6,2024,3.152173913043478,0.0,0.10823580220870911,2.559442477876106,69.1491150442478,0.9629250033592046,0.0,753869.287
R001,2024-06-19,101047.5,694275.371,795322.871,4796.9104444,564.945,15616.91,0.0,271,1.226999362400478,0,0,2,6,2024,3.152173913043478,0.0,0.12705201451195974,2.0770036764705884,57.415110294117646,0.9637630771338803,0.0,694275.371
R001,2024-06-20,115355.5,771113.517,886469.017,4711.1215344,678.107,18136.88,0.0,247,1.2269236108745414,0,0,3,6,2024,3.152173913043478,0.0,0.13012904868501604,2.7343024193548384,73.1325806451613,0.9625586341953966,0.0,771113.517
R001,2024-06-21,113317.25,899213.931,1012531.181,5160.7221204,689.571,17892.65,0.0,281,1.226809161634003,0,0,4,6,2024,3.152173913043478,0.0,0.11191471454081123,2.4452872340425533,63.44911347517731,0.961406923685218,0.0,899213.931
R001,2024-06-22,126732.75,787302.917,914035.667,4564.5219124,745.016,20026.25,0.0,281,1.2266560891530731,1,0,5,6,2024,3.152173913043478,0.0,0.13865171341096758,2.641900709219858,71.01507092198581,0.9627499531887803,0.0,787302.917
R001,2024-06-23,169059.5,635228.276,804287.776,3781.3936204,992.693,25666.75,0.0,326,1.2264644793677495,1,0,6,6,2024,3.152173913043478,0.0,0.2101975124417253,3.0357584097859327,78.49159021406727,0.961286322330551,0.0,635228.276
R001,2024-06-24,85311.5,686959.014,772270.514,4128.455752,540.032,14368.98,0.0,223,1.2262344296541303,0,0,0,6,2024,3.152173913043478,0.0,0.1104682724319675,2.410857142857143,64.14723214285713,0.9623498432148132,0.0,686959.014
R001,2024-06-25,80966.25,661888.894,742855.144,3952.914673,520.66,13992.84,0.0,240,1.225966048803323,0,0,1,6,2024,3.152173913043478,0.0,0.1089931754000543,2.160414937759336,58.061576763485476,0.962722169183012,0.0,661888.894
R001,2024-06-26,111406.75,724201.543,835608.293,4536.731938,624.7280000000001,16060.5,0.0,262,1.2256594569929613,0,0,2,6,2024,3.152173913043478,0.0,0.13332397202049787,2.3753916349809887,61.06653992395437,0.9610417457896212,0.0,724201.543
R001,2024-06-27,108341.5,682843.627,791185.127,5013.034267999999,629.178,16325.94,0.0,254,1.2253147857553472,0,0,3,6,2024,3.152173913043478,0.0,0.1369355405798211,2.467364705882353,64.02329411764705,0.9614025653306744,0.0,682843.627
R001,2024-06-28,105610.25,681820.679,787430.929,5024.589378,664.742,17619.27,0.0,252,1.2249321779422135,0,0,4,6,2024,3.152173913043478,0.0,0.1341198472026907,2.6274387351778654,69.64138339920949,0.9622172645481597,0.0,681820.679
R001,2024-06-29,135980.5,748978.914,884959.414,5224.969658,916.7429999999999,24159.72,0.0,343,1.2245117876861231,1,0,5,6,2024,3.152173913043478,0.0,0.1536571555617628,2.6649505813953485,70.23174418604651,0.9620150806764037,0.0,748978.914
R001,2024-06-30,134360.0,614618.914,748978.914,4478.059658,746.91,19511.02,0.0,353,1.2240537803585123,1,0,6,6,2024,3.152173913043478,0.0,0.17939065853239958,2.109915254237288,55.11587570621469,0.9616692684816847,0.0,614618.914
R001,2024-07-01,90238.25,637061.6140000001,727299.8640000001,4268.6856736,541.564,13281.31,0.0,236,1.2235583325243973,0,0,0,7,2024,3.152173913043478,0.0,0.12407279362176035,2.2850801687763713,56.039282700421936,0.9591513825531853,0.0,637061.6140000001
R001,2024-07-02,108170.5,690344.921,798515.421,4077.4022376000003,673.75,17391.0,0.0,271,1.2230256318937398,0,0,1,7,2024,3.152173913043478,0.0,0.13546434006270736,2.4770220588235294,63.9375,0.9612034268629255,0.0,690344.921
R001,2024-07-03,111682.25,731837.597,843201.372,3733.1564376,702.745,18704.3,3.8217000000000003,270,1.222455877269503,0,0,2,7,2024,3.152173913043478,318.475,0.13245011364839945,2.5931549815498154,69.01955719557195,0.9623772406751029,0.005430518156434505,731837.597
R001,2024-07-04,182185.75,634044.252,816213.7609999999,3019.8713556,1105.638,28899.26,0.16241,410,1.2218492784924049,0,1,3,7,2024,3.152173913043478,16.241,0.22320810490708587,2.6901167883211676,70.31450121654501,0.9617083721738144,0.00014675982570632856,634044.252
R001,2024-07-05,125525.75,748112.763,870129.443,3727.2790348,896.247,23278.9,29.24225,268,1.2212060563823754,0,0,4,7,2024,3.152173913043478,116.969,0.14426084158970173,3.3317732342007433,86.53866171003718,0.9614582966421678,0.03259108138561622,748112.763
R001,2024-07-06,152051.25,672834.688,820571.798,3460.5742688,906.221,23389.21,55.360375999999995,354,1.2205264426767524,1,0,5,7,2024,3.152173913043478,4314.139999999999,0.1852989160384037,2.552735211267606,65.8850985915493,0.961213644511956,0.06102192960700865,672834.688
R001,2024-07-07,163574.0,589689.689,748426.623,3327.1845478,1056.6689999999999,28004.16,96.333594,402,1.2198106799652169,1,0,6,7,2024,3.152173913043478,4837.066,0.21855687173106916,2.622007444168734,69.48923076923077,0.9622330670490724,0.0910810414222219,589689.689
R001,2024-07-08,112441.5,596567.637,708302.346,4352.7650888,701.2719999999999,17937.87,12.931132,254,1.219059021621493,0,0,0,7,2024,3.152173913043478,706.7909999999999,0.15874766176806962,2.750086274509804,70.34458823529411,0.9608519377195999,0.018413281463592456,596567.637
R001,2024-07-09,100236.25,688336.803,785475.553,4537.8507878,589.941,15544.84,8.77625,250,1.218271731731833,0,0,1,7,2024,3.152173913043478,10.325,0.12761202052074494,2.350362549800797,61.93163346613546,0.9619871940017394,0.014851313413691043,688336.803
R001,2024-07-10,103737.5,835456.865,939194.365,5060.7834852,585.731,16319.88,0.0,240,1.217449085020305,0,0,2,7,2024,3.152173913043478,0.0,0.1104535902389169,2.4304190871369293,67.71734439834024,0.9640502840533108,0.0,835456.865
R001,2024-07-11,91811.0,783519.637,875330.637,4869.8580442,566.967,15642.25,0.0,234,1.2165913667709034,0,0,3,7,2024,3.152173913043478,0.0,0.1048871034921819,2.4126255319148937,66.56276595744681,0.9636925191376472,0.0,783519.637
R001,2024-07-12,92540.25,701320.683,793860.933,4398.5150042,574.756,14947.95,0.0,230,1.2156988727465063,0,0,4,7,2024,3.152173913043478,0.0,0.11656970331136914,2.488121212121212,64.70974025974026,0.9614851879228976,0.0,701320.683
R001,2024-07-13,141066.0,597930.264,738996.264,3828.1946242,911.233,23796.57,0.0,320,1.2147719091047038,1,0,5,7,2024,3.152173913043478,0.0,0.1908883927884204,2.838732087227414,74.13261682242991,0.9616669685182142,0.0,597930.264
R001,2024-07-14,156556.75,666413.21,822969.9600000001,4218.9408672,989.234,26048.44,0.0,342,1.2138107923105188,1,0,6,7,2024,3.152173913043478,0.0,0.19023362622661677,2.884064139941691,75.94297376093294,0.9619863613190917,0.0,666413.21
R001,2024-07-15,111620.0,645095.914,756715.914,4171.4589332,644.237,17544.93,0.0,262,1.2128158490460437,0,0,0,7,2024,3.152173913043478,0.0,0.14750562321909458,2.449570342205323,66.71076045627376,0.9632258307197167,0.0,645095.914
R001,2024-07-16,99085.75,765947.687,865033.437,4214.9873832,596.783,16164.22,0.0,256,1.2117874161170243,0,0,1,7,2024,3.152173913043478,0.0,0.11454543976727252,2.322112840466926,62.89579766536965,0.9630204228584579,0.0,765947.687
R001,2024-07-17,106424.5,862814.984,969239.484,4906.4667142,729.275,19666.04,0.0,239,1.2107258403564132,0,0,2,7,2024,3.152173913043478,0.0,0.1098019549913889,3.0386458333333333,81.94183333333334,0.9628680777585238,0.0,862814.984
R001,2024-07-18,123058.25,865395.001,988453.251,5686.5504632,756.231,19903.68,0.0,272,1.209631478524919,0,0,3,7,2024,3.152173913043478,0.0,0.12449564547423854,2.770076923076923,72.90725274725276,0.9619571377183658,0.0,865395.001
R001,2024-07-19,116926.25,802358.098,919284.348,5221.9657632,682.231,18198.18,0.0,269,1.208504697208586,0,0,4,7,2024,3.152173913043478,0.0,0.12719255262186557,2.5267814814814815,67.40066666666667,0.9624581437185632,0.0,802358.098
R001,2024-07-20,140316.5,819636.466,959952.966,4854.6561172,848.216,21777.82,0.0,338,1.2073458727134267,1,0,5,7,2024,3.152173913043478,0.0,0.1461700299907923,2.5021120943952804,64.2413569321534,0.9610072538365255,0.0,819636.466
R001,2024-07-21,123798.75,761891.107,885689.8570000001,4518.0807042,826.528,21619.53,0.0,324,1.2061553909571436,1,0,6,7,2024,3.152173913043478,0.0,0.1397764795939403,2.543163076923077,66.52163076923077,0.961724897585767,0.0,761891.107
R001,2024-07-22,119790.75,735436.609,855227.359,3856.4012066,773.683,20482.01,0.0,264,1.2049336473579637,0,0,0,7,2024,3.152173913043478,0.0,0.14006872987709237,2.919558490566038,77.2906037735849,0.9621792402581456,0.0,735436.609
R001,2024-07-23,98877.25,691024.664,789901.914,3733.8086016,619.93,15908.04,0.0,257,1.2036810467206285,0,0,1,7,2024,3.152173913043478,0.0,0.1251764593439644,2.4028294573643407,61.65906976744186,0.9609699893896804,0.0,691024.664
R001,2024-07-24,106438.75,603528.872,709967.622,3257.7313495999997,589.735,15291.03,0.0,223,1.2023980031195598,0,0,2,7,2024,3.152173913043478,0.0,0.14992035802956938,2.6327455357142857,68.26352678571429,0.9613697462011257,0.0,603528.872
R001,2024-07-25,102705.5,723837.564,826543.064,4086.6458496,608.944,16162.68,0.0,251,1.2010849397792491,0,0,3,7,2024,3.152173913043478,0.0,0.1242589529987841,2.416444444444444,64.13761904761905,0.9622645338190313,0.0,723837.564
R001,2024-07-26,92626.5,845808.562,938435.062,4444.7377366,595.23,16441.43,0.0,257,1.1997422889518885,0,0,4,7,2024,3.152173913043478,0.0,0.09870304834896679,2.3070930232558142,63.72647286821706,0.9637383282154767,0.0,845808.562
R001,2024-07-27,123635.0,863602.557,987237.557,5677.8428865999995,737.104,19470.65,0.0,315,1.1983704917922944,1,0,5,7,2024,3.152173913043478,0.0,0.1252331557791862,2.332607594936709,61.61598101265823,0.9620934024594732,0.0,863602.557
R001,2024-07-28,143334.75,782476.9550000001,925811.705,5289.9476146,937.326,25315.91,0.0,344,1.1969699982301512,1,0,6,7,2024,3.152173913043478,0.0,0.15482046122925047,2.7168869565217393,73.37944927536232,0.9629367880993375,0.0,782476.9550000001
R001,2024-07-29,101332.25,812356.653,913688.903,5195.2008988,602.294,16099.89,0.0,222,1.1955412668396117,0,0,0,7,2024,3.152173913043478,0.0,0.1109044213658121,2.7008699551569504,72.19681614349776,0.962530394282552,0.0,812356.653
R001,2024-07-30,113789.5,790485.096,904274.596,4964.5517828,726.739,20146.46,0.0,278,1.1940847647062989,0,0,1,7,2024,3.152173913043478,0.0,0.12583497830013318,2.604799283154122,72.20953405017922,0.963879367423983,0.0,790485.096
R001,2024-07-31,115130.75,696799.273,811930.023,4352.7647548,704.866,18650.24,0.0,275,1.1926009672917373,0,0,2,7,2024,3.152173913043478,0.0,0.14179868331007225,2.55386231884058,67.57333333333334,0.9621544733754969,0.0,696799.273
R001,2024-08-01,90504.75,665687.027,756191.777,4228.7899478,604.135,15940.61,0.0,245,1.1910903582952646,0,0,3,8,2024,3.152173913043478,0.0,0.11968475863926428,2.455833333333333,64.79922764227642,0.9620405341744027,0.0,665687.027
R001,2024-08-02,88834.75,776613.637,865448.387,4601.2207578,500.925,13037.04,0.0,257,1.189553429513454,0,0,4,8,2024,3.152173913043478,0.0,0.10264580613770774,1.9415697674418606,50.53116279069768,0.9615030326644189,0.0,776613.637
R001,2024-08-03,108995.0,736760.391,845755.3910000001,4966.8278088,617.096,16643.94,0.0,272,1.187990680697094,1,0,5,8,2024,3.152173913043478,0.0,0.12887280682694835,2.2604249084249086,60.966813186813184,0.9628658318984629,0.0,736760.391
R001,2024-08-04,126878.5,741203.074,868081.574,4837.7307674,743.843,19861.39,0.0,305,1.1864026194057655,1,0,6,8,2024,3.152173913043478,0.0,0.14615948274985185,2.4308594771241827,64.90650326797386,0.9624998300808714,0.0,741203.074
R001,2024-08-05,104200.25,773345.15,877545.4,4521.5564174,649.951,16520.29,0.0,243,1.1847897608600568,0,0,0,8,2024,3.152173913043478,0.0,0.11874044494969155,2.6637336065573773,67.70610655737705,0.9605992631326004,0.0,773345.15
R001,2024-08-06,102224.25,723246.124,825470.374,4071.9518934,647.927,16389.41,0.0,227,1.1831526277914628,0,0,1,8,2024,3.152173913043478,0.0,0.123837425766384,2.8417850877192983,71.88337719298245,0.9604081288997652,0.0,723246.124
R001,2024-08-07,118516.75,653496.852,771473.387,3540.8330293999998,754.17,19934.41,11.88473,262,1.1814917502900093,0,0,2,8,2024,3.152173913043478,540.215,0.15362370027716812,2.867566539923954,75.79623574144486,0.9621191638396202,0.01573782062317094,653496.852
R001,2024-08-08,134883.5,762608.8589999999,897492.3589999999,5125.5534634,793.074,19889.0,0.0,287,1.1798076656496488,0,0,3,8,2024,3.152173913043478,0.0,0.15028913433999014,2.7537291666666666,69.05902777777777,0.9600767219708396,0.0,762608.8589999999
R001,2024-08-09,86164.5,714997.523,801162.0229999999,4897.3730474,537.164,13860.16,0.0,224,1.1781009182114714,0,0,4,8,2024,3.152173913043478,0.0,0.10754927215356519,2.3873955555555555,61.60071111111111,0.9611746780211756,0.0,714997.523
R001,2024-08-10,146052.25,675483.055,820072.186,4468.9431792,889.799,23097.93,1.7557427999999997,311,1.176372059204778,1,0,5,8,2024,3.152173913043478,1463.119,0.17809660466084304,2.851919871794872,74.03182692307692,0.9614354864056474,0.0019709752705155707,675483.055
R001,2024-08-11,122516.0,734692.207,857208.207,4527.0935804,722.126,19785.04,0.0,339,1.1746216465860575,1,0,6,8,2024,3.152173913043478,0.0,0.1429242698276338,2.1239,58.19129411764706,0.9634527171682661,0.0,734692.207
R001,2024-08-12,131058.5,665779.246,796528.6460000001,4030.4842834,870.32,23483.93,2.7819000000000003,278,1.172850244875927,0,0,0,8,2024,3.152173913043478,6.182,0.16453687650942747,3.1194265232974914,84.17179211469534,0.9628987610352682,0.003192742046550062,665779.246
R001,2024-08-13,77565.5,648757.407,726322.907,4133.3090514,456.479,11929.89,0.0,222,1.1710584249940654,0,0,1,8,2024,3.152173913043478,0.0,0.1067918861715232,2.0469910313901343,53.49726457399103,0.9616559200529048,0.0,648757.407
R001,2024-08-14,105129.25,737702.18,842831.43,4291.8728934,561.5939999999999,15083.89,0.0,250,1.1692467640922033,0,0,2,8,2024,3.152173913043478,0.0,0.12473327586599865,2.237426294820717,60.09517928286852,0.9627047993057954,0.0,737702.18
R001,2024-08-15,110886.0,683763.067,794649.067,4419.2458514,685.903,18187.97,0.0,281,1.1674158453852113,0,0,3,8,2024,3.152173913043478,0.0,0.1395406665208272,2.4322801418439717,64.4963475177305,0.962235189788097,0.0,683763.067
R001,2024-08-16,86636.75,690204.628,776841.378,4960.0464654,537.621,14326.69,0.0,212,1.1655662579803372,0,0,4,8,2024,3.152173913043478,0.0,0.11152423252584194,2.524042253521127,67.26145539906103,0.9624069895426269,0.0,690204.628
R001,2024-08-17,121229.25,727464.5,848693.75,4765.8945004,789.797,21322.66,0.0,296,1.1636985967046405,1,0,5,8,2024,3.152173913043478,0.0,0.14284199354361507,2.659249158249158,71.79346801346801,0.9629145747024667,0.0,727464.5
R001,2024-08-18,126697.5,682732.8,809430.3,4721.6668824,782.56,20668.16,0.0,318,1.161813461930681,1,0,6,8,2024,3.152173913043478,0.0,0.1565265637738496,2.453166144200627,64.79047021943573,0.9620903800638245,0.0,682732.8
R001,2024-08-19,99405.5,596024.502,695430.002,4247.3754984,575.869,15318.98,0.0,233,1.1599114594005029,0,0,0,8,2024,3.152173913043478,0.0,0.14294085209620838,2.4609786324786325,65.4657264957265,0.9623453163776976,0.0,596024.502
R001,2024-08-20,108251.0,569556.822,677807.822,4149.6350106,635.946,16723.03,0.0,259,1.1579932000479731,0,0,1,8,2024,3.152173913043478,0.0,0.1597072750994675,2.4459461538461538,64.31934615384615,0.9619143232821276,0.0,569556.822
R001,2024-08-21,111869.0,595696.458,705909.958,3886.0751626,641.5649999999999,16347.12,2.1521500000000002,247,1.156059299819527,0,0,2,8,2024,3.152173913043478,3.311,0.15847466133256993,2.5869556451612903,65.91580645161291,0.9606948688901231,0.0033493109646494912,595696.458
R001,2024-08-22,85143.5,855976.796,941120.296,5048.8246058,544.018,14254.93,0.0,208,1.1541103794933665,0,0,3,8,2024,3.152173913043478,0.0,0.09047027238877825,2.602956937799043,68.2054066985646,0.9617690322553492,0.0,855976.796
R001,2024-08-23,113630.25,831375.304,945005.554,4743.0390258,719.806,19348.21,0.0,252,1.1521470644971683,0,0,4,8,2024,3.152173913043478,0.0,0.12024281685563844,2.845083003952569,76.47513833992095,0.9627475230254878,0.0,831375.304
R001,2024-08-24,117431.0,731858.627,849289.627,4121.4210158,751.724,20660.66,0.0,311,1.1501699847243612,1,0,5,8,2024,3.152173913043478,0.0,0.13826951136245144,2.409371794871795,66.22006410256411,0.9635690452751619,0.0,731858.627
R001,2024-08-25,136729.25,651194.52,787923.77,3668.3634708,817.996,22629.37,0.0,359,1.1481797743490152,1,0,6,8,2024,3.152173913043478,0.0,0.17353084356010282,2.272211111111111,62.859361111111106,0.9638098714249922,0.0,651194.52
R001,2024-08-26,81689.75,625939.684,707629.434,3721.4339608,554.325,14497.57,0.0,229,1.146177071639403,0,0,0,8,2024,3.152173913043478,0.0,0.11544126153285261,2.4101086956521742,63.03291304347826,0.9616979467630256,0.0,625939.684
R001,2024-08-27,101225.75,608952.154,710177.904,4034.0641378,629.388,16388.7,0.0,228,1.1441625187702924,0,0,1,8,2024,3.152173913043478,0.0,0.14253556312340138,2.7484192139737993,71.56637554585153,0.9615375510228985,0.0,608952.154
R001,2024-08-28,103458.0,586768.896,690226.896,4444.6223208,670.56,18160.07,0.0,250,1.1421367616340166,0,0,2,8,2024,3.152173913043478,0.0,0.1498896242814272,2.6715537848605577,72.35087649402391,0.9630220025582192,0.0,586768.896
R001,2024-08-29,109254.75,524224.881,633479.631,3904.0710037999997,742.67,19403.82,0.0,254,1.1401004496503826,0,0,3,8,2024,3.152173913043478,0.0,0.17246738835176792,2.9124313725490194,76.09341176470588,0.9616760165773247,0.0,524224.881
R001,2024-08-30,94413.75,615573.786,709987.536,3994.9375838,588.8149999999999,15579.08,0.0,248,1.138054235575474,0,0,4,8,2024,3.152173913043478,0.0,0.13297925982286565,2.3647188755020077,62.56658634538152,0.9621430056841813,0.0,615573.786
R001,2024-08-31,99354.75,691054.108,790408.858,3867.9887977999997,597.531,15754.789999999999,0.0,279,1.135998775309406,1,0,5,8,2024,3.152173913043478,0.0,0.12570029206290592,2.1340392857142856,56.26710714285714,0.9620119968595672,0.0,691054.108
R001,2024-09-01,130066.5,648943.605,779010.105,3372.9458614,795.0,21943.49,0.0,335,1.1339347277030785,1,0,6,9,2024,3.152173913043478,0.0,0.16696360188600906,2.3660714285714284,65.30800595238095,0.9637266575801032,0.0,648943.605
R001,2024-09-02,150740.25,808401.997,959142.247,4287.1190824,895.686,23421.31,0.0,338,1.1318627543640034,0,1,0,9,2024,3.152173913043478,0.0,0.15716135256280442,2.642141592920354,69.08941002949852,0.961716585597236,0.0,808401.997
R001,2024-09-03,98156.0,795058.067,892760.0889999999,4223.8241024,678.08,17341.84,4.53978,242,1.129783519461244,0,0,1,9,2024,3.152173913043478,453.978,0.10994654808482587,2.7904526748971197,71.36559670781894,0.9608437833711202,0.00668519172998763,795058.067
R001,2024-09-04,99553.0,726687.741,826240.741,3956.9504524,522.611,13363.31,0.0,210,1.1276976895295363,0,0,2,9,2024,3.152173913043478,0.0,0.12048895021874717,2.476829383886256,63.33322274881516,0.9608201994715776,0.0,726687.741
R001,2024-09-05,111719.75,693215.755,804935.505,4321.4607924,684.345,18480.63,0.0,245,1.125605933272645,0,0,3,9,2024,3.152173913043478,0.0,0.13879324556164838,2.7818902439024393,75.12451219512195,0.9629175024064436,0.0,693215.755
R001,2024-09-06,98227.5,743447.6089999999,841675.1089999999,5068.0039354,642.9879999999999,16749.9,0.0,221,1.1235089213660134,0,0,4,9,2024,3.152173913043478,0.0,0.1167046313298647,2.8963423423423422,75.45,0.9615550209242489,0.0,743447.6089999999
R001,2024-09-07,112981.5,790779.796,903761.296,4991.6515014,717.616,19385.93,0.0,285,1.121407326258766,1,0,5,9,2024,3.152173913043478,0.0,0.12501240702345034,2.509146853146853,67.78297202797202,0.9629329656629492,0.0,790779.796
R001,2024-09-08,137436.25,671321.662,808757.912,4204.9187194,864.917,22950.25,0.0,335,1.119301821975121,1,0,6,9,2024,3.152173913043478,0.0,0.1699347580110499,2.5741577380952383,68.30431547619048,0.9622714666957137,0.0,671321.662
R001,2024-09-09,97284.5,619159.362,716443.862,3819.7522044,587.428,14778.72,0.0,239,1.1171930839152708,0,0,0,9,2024,3.152173913043478,0.0,0.1357878395951146,2.4476166666666668,61.577999999999996,0.9601867965022342,0.0,619159.362
R001,2024-09-10,98085.0,601066.0,699151.0,3561.4934884,596.168,15436.09,0.0,223,1.115081788655793,0,0,1,9,2024,3.152173913043478,0.0,0.1402913815593748,2.6614642857142856,68.91111607142857,0.9613160252353261,0.0,601066.0
R001,2024-09-11,106748.0,533278.642,640026.642,3495.4862534,629.18,17048.31,0.0,261,1.1129686137496475,0,0,2,9,2024,3.152173913043478,0.0,0.16678654638482004,2.401450381679389,65.0698854961832,0.9630378003567299,0.0,533278.642
R001,2024-09-12,88097.75,634725.643,722823.393,4209.0994746,564.173,15248.06,0.0,225,1.110854237525816,0,0,3,9,2024,3.152173913043478,0.0,0.12187987961275125,2.4963407079646016,67.46929203539823,0.9629371908825856,0.0,634725.643
R001,2024-09-13,101449.0,540786.997,642235.997,3658.8375366,572.793,14631.23,0.0,233,1.1087393388886548,0,0,4,9,2024,3.152173913043478,0.0,0.15796193690784838,2.4478333333333335,62.52662393162393,0.960785676551011,0.0,540786.997
R001,2024-09-14,135263.5,749063.15,884326.65,4488.8042976,879.755,23756.75,0.0,320,1.1066245971170032,1,0,5,9,2024,3.152173913043478,0.0,0.15295631658695732,2.740669781931464,74.00856697819314,0.9629276762319664,0.0,749063.15
R001,2024-09-15,127890.75,754869.747,882760.497,4386.6093836,675.355,17820.69,0.0,298,1.1045106916631222,1,0,6,9,2024,3.152173913043478,0.0,0.14487576818271675,2.2587123745819397,59.60096989966555,0.9620487731522656,0.0,754869.747
R001,2024-09-16,107087.0,777835.468,884922.468,5275.7312065999995,638.077,16275.2,0.0,240,1.1023983019515151,0,0,0,9,2024,3.152173913043478,0.0,0.12101272468457125,2.647622406639004,67.53195020746888,0.9607354910851428,0.0,777835.468
